,Unnamed: 0,Overs,Mdns,Runs,Wkts,Econ,Opposition,Ground,Start Date,Match_ID,Bowler,Player_ID
245,246,4.0,0,34,0,8.50,v India,Kingston,6 Jul 2017,ODI # 3902,Ashley Nurse,315594
246,247,8.5,0,48,0,5.43,v England,Manchester,19 Sep 2017,ODI # 3911,Ashley Nurse,315594
248,249,8.0,0,59,1,7.37,v England,Bristol,24 Sep 2017,ODI # 3915,Ashley Nurse,315594
249,250,3.0,0,39,0,13.00,v England,The Oval,27 Sep 2017,ODI # 3916,Ashley Nurse,315594
250,251,8.0,0,56,0,7.00,v England,Southampton,29 Sep 2017,ODI # 3918,Ashley Nurse,315594
251,252,10.0,0,55,2,5.50,v New Zealand,Whangarei,20 Dec 2017,ODI # 3943,Ashley Nurse,315594
252,253,10.0,0,45,0,4.50,v New Zealand,Christchurch,23 Dec 2017,ODI # 3944,Ashley Nurse,315594
253,254,2.0,0,26,0,13.00,v New Zealand,Christchurch,26 Dec 2017,ODI # 3945,Ashley Nurse,315594
254,255,9.0,0,61,0,6.77,v U.A.E.,Harare,6 Mar 2018,ODI # 3987,Ashley Nurse,315594
255,256,6.0,0,31,1,5.16,v P.N.G.,Harare,8 Mar 2018,ODI # 3991,Ashley Nurse,315594
256,257,7.0,0,29,0,4.14,v Ireland,Harare,10 Mar 2018,ODI # 3993,Ashley Nurse,315594
257,258,9.0,0,39,1,4.33,v Afghanistan,Harare,15 Mar 2018,ODI # 3997,Ashley Nurse,315594
258,259,4.0,0,28,0,7.00,v Zimbabwe,Harare,19 Mar 2018,ODI # 4002,Ashley Nurse,315594
259,260,9.2,0,35,2,3.75,v Scotland,Harare,21 Mar 2018,ODI # 4004,Ashley Nurse,315594
260,261,10.0,2,31,0,3.10,v Afghanistan,Harare,25 Mar 2018,ODI # 4007,Ashley Nurse,315594
261,262,10.0,0,39,0,3.90,v Bangladesh,Providence,22 Jul 2018,ODI # 4022,Ashley Nurse,315594
262,263,10.0,0,34,1,3.40,v Bangladesh,Providence,25 Jul 2018,ODI # 4023,Ashley Nurse,315594
263,264,10.0,1,53,2,5.30,v Bangladesh,Basseterre,28 Jul 2018,ODI # 4024,Ashley Nurse,315594
264,265,7.0,0,63,0,9.00,v India,Guwahati,21 Oct 2018,ODI # 4056,Ashley Nurse,315594
265,266,10.0,0,46,2,4.60,v India,Visakhapatnam,24 Oct 2018,ODI # 4059,Ashley Nurse,315594
266,267,10.0,0,43,2,4.30,v India,Pune,27 Oct 2018,ODI # 4062,Ashley Nurse,315594
267,268,8.0,0,57,1,7.12,v India,Mumbai (BS),29 Oct 2018,ODI # 4063,Ashley Nurse,315594
268,269,10.0,0,69,0,6.90,v England,Bridgetown,20 Feb 2019,ODI # 4096,Ashley Nurse,315594
269,270,6.0,0,28,0,4.66,v England,Bridgetown,22 Feb 2019,ODI # 4097,Ashley Nurse,315594
271,272,10.0,0,68,1,6.80,v England,St George's,27 Feb 2019,ODI # 4099,Ashley Nurse,315594
272,273,4.0,0,24,0,6.00,v England,Gros Islet,2 Mar 2019,ODI # 4103,Ashley Nurse,315594
273,274,7.4,0,51,4,6.65,v Ireland,Dublin,5 May 2019,ODI # 4128,Ashley Nurse,315594
274,275,7.0,0,46,0,6.57,v Bangladesh,Dublin,7 May 2019,ODI # 4129,Ashley Nurse,315594
275,276,4.0,0,37,0,9.25,v Ireland,Dublin (Malahide),11 May 2019,ODI # 4132,Ashley Nurse,315594
276,277,10.0,0,53,3,5.30,v Bangladesh,Dublin (Malahide),13 May 2019,ODI # 4134,Ashley Nurse,315594
277,278,3.0,0,35,0,11.66,v Bangladesh,Dublin (Malahide),17 May 2019,ODI # 4137,Ashley Nurse,315594
392,393,9.0,1,43,1,4.77,v Australia,Bridgetown,21 Jun 2016,ODI # 3752,Shannon Gabriel,446101
393,394,5.0,1,17,3,3.40,v South Africa,Bridgetown,24 Jun 2016,ODI # 3754,Shannon Gabriel,446101
394,395,7.0,0,58,2,8.28,v Australia,Bridgetown,26 Jun 2016,ODI # 3756,Shannon Gabriel,446101
395,396,8.0,0,53,1,6.62,v Pakistan,Sharjah,30 Sep 2016,ODI # 3784,Shannon Gabriel,446101
396,397,5.0,0,37,0,7.40,v Pakistan,Abu Dhabi,5 Oct 2016,ODI # 3789,Shannon Gabriel,446101
397,398,8.1,0,31,3,3.79,v Sri Lanka,Harare,16 Nov 2016,ODI # 3805,Shannon Gabriel,446101
398,399,10.0,0,45,2,4.50,v Zimbabwe,Bulawayo,19 Nov 2016,ODI # 3806,Shannon Gabriel,446101
399,400,5.0,0,29,1,5.80,v Sri Lanka,Bulawayo,23 Nov 2016,ODI # 3808,Shannon Gabriel,446101
400,401,10.0,0,58,2,5.80,v England,North Sound,3 Mar 2017,ODI # 3845,Shannon Gabriel,446101
401,402,3.0,0,17,1,5.66,v England,North Sound,5 Mar 2017,ODI # 3848,Shannon Gabriel,446101
402,403,10.0,0,69,0,6.90,v Pakistan,Providence,7 Apr 2017,ODI # 3861,Shannon Gabriel,446101
403,404,10.0,1,50,2,5.00,v Pakistan,Providence,9 Apr 2017,ODI # 3862,Shannon Gabriel,446101
404,405,10.0,0,60,2,6.00,v Pakistan,Providence,11 Apr 2017,ODI # 3863,Shannon Gabriel,446101
405,406,8.0,2,21,1,2.62,v Afghanistan,Gros Islet,9 Jun 2017,ODI # 3884,Shannon Gabriel,446101
406,407,7.4,0,25,2,3.26,v Afghanistan,Gros Islet,11 Jun 2017,ODI # 3887,Shannon Gabriel,446101
407,408,10.0,0,57,0,5.70,v New Zealand,Whangarei,20 Dec 2017,ODI # 3943,Shannon Gabriel,446101
408,409,10.0,0,75,0,7.50,v New Zealand,Christchurch,23 Dec 2017,ODI # 3944,Shannon Gabriel,446101
409,410,4.0,0,37,0,9.25,v New Zealand,Christchurch,26 Dec 2017,ODI # 3945,Shannon Gabriel,446101
410,411,8.0,0,44,3,5.50,v Ireland,Dublin,5 May 2019,ODI # 4128,Shannon Gabriel,446101
411,412,10.0,0,58,1,5.80,v Bangladesh,Dublin,7 May 2019,ODI # 4129,Shannon Gabriel,446101
412,413,10.0,1,47,2,4.70,v Ireland,Dublin (Malahide),11 May 2019,ODI # 4132,Shannon Gabriel,446101
413,414,3.0,0,30,2,10.00,v Bangladesh,Dublin (Malahide),17 May 2019,ODI # 4137,Shannon Gabriel,446101
414,415,10.0,0,52,0,5.20,v India,Pune,27 Oct 2018,ODI # 4062,Fabian Allen,670013
415,416,8.0,0,52,0,6.50,v India,Mumbai (BS),29 Oct 2018,ODI # 4063,Fabian Allen,670013
416,417,1.0,0,5,0,5.00,v India,Thiruvananthapuram,1 Nov 2018,ODI # 4064,Fabian Allen,670013
417,418,4.0,0,22,0,5.50,v Bangladesh,Sylhet,14 Dec 2018,ODI # 4073,Fabian Allen,670013
418,419,3.0,0,19,0,6.33,v Ireland,Dublin (Malahide),11 May 2019,ODI # 4132,Fabian Allen,670013
419,420,3.0,0,11,0,3.66,v Bangladesh,Dublin (Malahide),13 May 2019,ODI # 4134,Fabian Allen,670013
420,421,4.0,0,37,1,9.25,v Bangladesh,Dublin (Malahide),17 May 2019,ODI # 4137,Fabian Allen,670013
421,422,6.0,0,39,2,6.50,v South Africa,Port Elizabeth,25 Jan 2015,ODI # 3591,Sheldon Cottrell,495551
422,423,7.0,0,68,0,9.71,v South Africa,Centurion,28 Jan 2015,ODI # 3593,Sheldon Cottrell,495551
423,424,10.0,0,62,3,6.20,v New Zealand,Christchurch,23 Dec 2017,ODI # 3944,Sheldon Cottrell,495551
424,425,6.0,0,19,2,3.16,v New Zealand,Christchurch,26 Dec 2017,ODI # 3945,Sheldon Cottrell,495551
425,426,4.4,0,22,0,4.71,v U.A.E.,Harare,6 Mar 2018,ODI # 3987,Sheldon Cottrell,495551
426,427,9.0,0,59,1,6.55,v Bangladesh,Basseterre,28 Jul 2018,ODI # 4024,Sheldon Cottrell,495551
427,428,9.0,0,46,5,5.11,v England,Bridgetown,22 Feb 2019,ODI # 4097,Sheldon Cottrell,495551
429,430,9.0,0,64,1,7.11,v England,St George's,27 Feb 2019,ODI # 4099,Sheldon Cottrell,495551
430,431,4.0,0,23,1,5.75,v England,Gros Islet,2 Mar 2019,ODI # 4103,Sheldon Cottrell,495551
431,432,6.0,1,33,1,5.50,v Ireland,Dublin,5 May 2019,ODI # 4128,Sheldon Cottrell,495551
432,433,7.0,0,47,0,6.71,v Bangladesh,Dublin,7 May 2019,ODI # 4129,Sheldon Cottrell,495551
433,434,10.0,1,67,1,6.70,v Ireland,Dublin (Malahide),11 May 2019,ODI # 4132,Sheldon Cottrell,495551
434,435,9.2,0,38,0,4.07,v Bangladesh,Dublin (Malahide),13 May 2019,ODI # 4134,Sheldon Cottrell,495551
543,544,5.0,0,31,0,6.20,v South Africa,East London,21 Jan 2015,ODI # 3587,Carlos Brathwaite,457249
544,545,10.0,1,39,0,3.90,v South Africa,Port Elizabeth,25 Jan 2015,ODI # 3591,Carlos Brathwaite,457249
545,546,9.0,0,46,0,5.11,v South Africa,Centurion,28 Jan 2015,ODI # 3593,Carlos Brathwaite,457249
546,547,5.0,0,35,2,7.00,v Sri Lanka,Colombo (RPS),1 Nov 2015,ODI # 3701,Carlos Brathwaite,457249
547,548,4.0,0,35,0,8.75,v Sri Lanka,Colombo (RPS),4 Nov 2015,ODI # 3702,Carlos Brathwaite,457249
548,549,7.0,0,40,1,5.71,v Sri Lanka,Pallekele,7 Nov 2015,ODI # 3704,Carlos Brathwaite,457249
549,550,8.0,0,35,2,4.37,v South Africa,Providence,3 Jun 2016,ODI # 3739,Carlos Brathwaite,457249
550,551,3.0,0,14,0,4.66,v Australia,Providence,5 Jun 2016,ODI # 3740,Carlos Brathwaite,457249
551,552,10.0,0,60,2,6.00,v Australia,Basseterre,13 Jun 2016,ODI # 3745,Carlos Brathwaite,457249
552,553,10.0,0,69,1,6.90,v South Africa,Basseterre,15 Jun 2016,ODI # 3747,Carlos Brathwaite,457249
553,554,9.0,0,62,1,6.88,v Australia,Bridgetown,21 Jun 2016,ODI # 3752,Carlos Brathwaite,457249
554,555,10.0,2,39,2,3.90,v South Africa,Bridgetown,24 Jun 2016,ODI # 3754,Carlos Brathwaite,457249
555,556,8.0,2,32,1,4.00,v Australia,Bridgetown,26 Jun 2016,ODI # 3756,Carlos Brathwaite,457249
556,557,10.0,0,54,3,5.40,v Pakistan,Sharjah,30 Sep 2016,ODI # 3784,Carlos Brathwaite,457249
557,558,8.0,0,60,0,7.50,v Pakistan,Sharjah,2 Oct 2016,ODI # 3788,Carlos Brathwaite,457249
558,559,9.0,0,34,1,3.77,v Sri Lanka,Harare,16 Nov 2016,ODI # 3805,Carlos Brathwaite,457249
559,560,10.0,0,48,4,4.80,v Zimbabwe,Bulawayo,19 Nov 2016,ODI # 3806,Carlos Brathwaite,457249
560,561,7.0,0,64,1,9.14,v Sri Lanka,Bulawayo,23 Nov 2016,ODI # 3808,Carlos Brathwaite,457249
561,562,8.0,0,52,0,6.50,v Zimbabwe,Bulawayo,25 Nov 2016,ODI # 3809,Carlos Brathwaite,457249
562,563,10.0,1,54,0,5.40,v England,North Sound,3 Mar 2017,ODI # 3845,Carlos Brathwaite,457249
563,564,4.0,0,38,0,9.50,v England,North Sound,5 Mar 2017,ODI # 3848,Carlos Brathwaite,457249
564,565,10.0,0,56,0,5.60,v England,Bridgetown,9 Mar 2017,ODI # 3849,Carlos Brathwaite,457249
565,566,10.0,2,27,5,2.70,v P.N.G.,Harare,8 Mar 2018,ODI # 3991,Carlos Brathwaite,457249
566,567,8.0,0,36,0,4.50,v Ireland,Harare,10 Mar 2018,ODI # 3993,Carlos Brathwaite,457249
567,568,9.0,0,39,0,4.33,v Afghanistan,Harare,15 Mar 2018,ODI # 3997,Carlos Brathwaite,457249
568,569,7.0,2,27,0,3.85,v Scotland,Harare,21 Mar 2018,ODI # 4004,Carlos Brathwaite,457249
569,570,6.0,0,37,0,6.16,v Afghanistan,Harare,25 Mar 2018,ODI # 4007,Carlos Brathwaite,457249
570,571,9.0,0,66,0,7.33,v England,Bridgetown,20 Feb 2019,ODI # 4096,Carlos Brathwaite,457249
571,572,5.4,0,37,1,6.52,v England,Bridgetown,22 Feb 2019,ODI # 4097,Carlos Brathwaite,457249
573,574,10.0,0,69,2,6.90,v England,St George's,27 Feb 2019,ODI # 4099,Carlos Brathwaite,457249
574,575,8.0,1,17,2,2.12,v England,Gros Islet,2 Mar 2019,ODI # 4103,Carlos Brathwaite,457249
575,576,6.0,0,37,0,6.16,v India,Toronto,11 Sep 1999,ODI # 1497,Chris Gayle ,51880
576,577,4.5,0,18,2,3.72,v India,Toronto,12 Sep 1999,ODI # 1498,Chris Gayle ,51880
578,579,10.0,1,41,1,4.10,v Pakistan,Toronto,18 Sep 1999,ODI # 1501,Chris Gayle ,51880
579,580,9.0,0,31,0,3.44,v Pakistan,Toronto,19 Sep 1999,ODI # 1502,Chris Gayle ,51880
580,581,3.0,0,5,0,1.66,v Sri Lanka,Sharjah,17 Oct 1999,ODI # 1515,Chris Gayle ,51880
581,582,9.0,0,55,0,6.11,v Pakistan,Sharjah,19 Oct 1999,ODI # 1517,Chris Gayle ,51880
582,583,3.0,0,16,0,5.33,v Zimbabwe,Kingston,1 Apr 2000,ODI # 1584,Chris Gayle ,51880
584,585,4.3,0,19,1,4.22,v Pakistan,Kingstown,12 Apr 2000,ODI # 1588,Chris Gayle ,51880
585,586,4.0,0,23,0,5.75,v Pakistan,St George's,16 Apr 2000,ODI # 1592,Chris Gayle ,51880
586,587,6.0,0,26,1,4.33,v Pakistan,Bridgetown,19 Apr 2000,ODI # 1593,Chris Gayle ,51880
587,588,10.0,0,28,2,2.80,v Pakistan,Port of Spain,22 Apr 2000,ODI # 1594,Chris Gayle ,51880
588,589,2.0,1,2,0,1.00,v Pakistan,Port of Spain,23 Apr 2000,ODI # 1595,Chris Gayle ,51880
589,590,8.0,1,35,0,4.37,v Zimbabwe,Bristol,6 Jul 2000,ODI # 1605,Chris Gayle ,51880
590,591,10.0,1,28,2,2.80,v England,Lord's,9 Jul 2000,ODI # 1609,Chris Gayle ,51880
591,592,10.0,0,42,1,4.20,v Zimbabwe,Canterbury,11 Jul 2000,ODI # 1611,Chris Gayle ,51880
592,593,8.0,0,34,0,4.25,v England,Chester-le-Street,15 Jul 2000,ODI # 1615,Chris Gayle ,51880
593,594,4.0,0,27,0,6.75,v Zimbabwe,Chester-le-Street,16 Jul 2000,ODI # 1616,Chris Gayle ,51880
594,595,6.5,0,21,2,3.07,v England,Nottingham,20 Jul 2000,ODI # 1618,Chris Gayle ,51880
596,597,2.0,0,15,0,7.50,v South Africa,St John's,2 May 2001,ODI # 1713,Chris Gayle ,51880
597,598,5.0,0,32,1,6.40,v South Africa,St George's,5 May 2001,ODI # 1714,Chris Gayle ,51880
598,599,10.0,0,38,0,3.80,v South Africa,St George's,6 May 2001,ODI # 1715,Chris Gayle ,51880
599,600,3.0,0,19,0,6.33,v South Africa,Bridgetown,9 May 2001,ODI # 1716,Chris Gayle ,51880
604,605,6.0,0,30,1,5.00,v India,Harare,4 Jul 2001,ODI # 1733,Chris Gayle ,51880
605,606,9.0,0,54,2,6.00,v India,Harare,7 Jul 2001,ODI # 1734,Chris Gayle ,51880
606,607,7.3,2,23,1,3.06,v Kenya,Nairobi,15 Aug 2001,ODI # 1745,Chris Gayle ,51880
607,608,3.1,1,9,1,2.84,v Kenya,Nairobi (Gym),18 Aug 2001,ODI # 1746,Chris Gayle ,51880
608,609,9.0,0,58,2,6.44,v Kenya,Nairobi (Gym),19 Aug 2001,ODI # 1747,Chris Gayle ,51880
610,611,7.0,1,32,1,4.57,v Sri Lanka,Colombo (RPS),11 Dec 2001,ODI # 1778,Chris Gayle ,51880
611,612,3.0,0,18,0,6.00,v Sri Lanka,Kandy,15 Dec 2001,ODI # 1780,Chris Gayle ,51880
612,613,5.0,0,23,1,4.60,v Zimbabwe,Kandy,16 Dec 2001,ODI # 1781,Chris Gayle ,51880
613,614,10.0,0,48,0,4.80,v Sri Lanka,Colombo (RPS),19 Dec 2001,ODI # 1782,Chris Gayle ,51880
615,616,3.0,0,10,0,3.33,v Pakistan,Sharjah,15 Feb 2002,ODI # 1808,Chris Gayle ,51880
616,617,4.2,0,19,4,4.38,v Pakistan,Sharjah,17 Feb 2002,ODI # 1810,Chris Gayle ,51880
617,618,8.0,0,34,1,4.25,v India,Bridgetown,29 May 2002,ODI # 1836,Chris Gayle ,51880
619,620,5.0,0,26,3,5.20,v India,Port of Spain,2 Jun 2002,ODI # 1838,Chris Gayle ,51880
620,621,9.4,3,26,3,2.68,v New Zealand,Kingston,5 Jun 2002,ODI # 1839,Chris Gayle ,51880
621,622,10.0,0,48,1,4.80,v New Zealand,Gros Islet,8 Jun 2002,ODI # 1840,Chris Gayle ,51880
622,623,10.0,1,34,2,3.40,v New Zealand,Gros Islet,9 Jun 2002,ODI # 1841,Chris Gayle ,51880
623,624,7.2,0,30,2,4.09,v New Zealand,Port of Spain,12 Jun 2002,ODI # 1843,Chris Gayle ,51880
624,625,10.0,0,54,4,5.40,v New Zealand,Kingstown,16 Jun 2002,ODI # 1845,Chris Gayle ,51880
625,626,3.0,0,21,0,7.00,v South Africa,Colombo (SSC),13 Sep 2002,ODI # 1875,Chris Gayle ,51880
626,627,9.0,0,38,2,4.22,v Kenya,Colombo (SSC),17 Sep 2002,ODI # 1879,Chris Gayle ,51880
627,628,2.0,0,16,0,8.00,v India,Jamshedpur,6 Nov 2002,ODI # 1893,Chris Gayle ,51880
628,629,5.0,0,34,1,6.80,v India,Nagpur,9 Nov 2002,ODI # 1894,Chris Gayle ,51880
629,630,1.0,0,18,0,18.00,v India,Rajkot,12 Nov 2002,ODI # 1895,Chris Gayle ,51880
630,631,1.0,0,15,0,15.00,v India,Ahmedabad,15 Nov 2002,ODI # 1896,Chris Gayle ,51880
631,632,8.0,0,44,0,5.50,v India,Vadodara,18 Nov 2002,ODI # 1897,Chris Gayle ,51880
632,633,4.0,0,28,0,7.00,v India,Jodhpur,21 Nov 2002,ODI # 1898,Chris Gayle ,51880
633,634,6.5,0,22,3,3.21,v India,Vijayawada,24 Nov 2002,ODI # 1900,Chris Gayle ,51880
634,635,1.0,0,2,0,2.00,v Bangladesh,Chittagong,29 Nov 2002,ODI # 1904,Chris Gayle ,51880
635,636,8.0,1,38,0,4.75,v Bangladesh,Dhaka,2 Dec 2002,ODI # 1909,Chris Gayle ,51880
636,637,10.0,2,37,3,3.70,v Bangladesh,Dhaka,3 Dec 2002,ODI # 1910,Chris Gayle ,51880
637,638,10.0,1,60,2,6.00,v South Africa,Cape Town,9 Feb 2003,ODI # 1942,Chris Gayle ,51880
638,639,5.0,0,37,1,7.40,v New Zealand,Port Elizabeth,13 Feb 2003,ODI # 1949,Chris Gayle ,51880
640,641,9.0,1,29,0,3.22,v Canada,Centurion,23 Feb 2003,ODI # 1963,Chris Gayle ,51880
641,642,10.0,0,42,1,4.20,v Sri Lanka,Cape Town,28 Feb 2003,ODI # 1973,Chris Gayle ,51880
643,644,9.0,0,42,1,4.66,v Australia,Kingston,17 May 2003,ODI # 2011,Chris Gayle ,51880
644,645,6.0,0,28,0,4.66,v Australia,Kingston,18 May 2003,ODI # 2013,Chris Gayle ,51880
645,646,10.0,0,50,1,5.00,v Australia,Gros Islet,21 May 2003,ODI # 2016,Chris Gayle ,51880
646,647,10.0,0,52,0,5.20,v Australia,Port of Spain,24 May 2003,ODI # 2018,Chris Gayle ,51880
647,648,10.0,0,44,1,4.40,v Australia,Port of Spain,25 May 2003,ODI # 2019,Chris Gayle ,51880
648,649,10.0,1,37,3,3.70,v Australia,St George's,30 May 2003,ODI # 2020,Chris Gayle ,51880
649,650,10.0,0,46,5,4.60,v Australia,St George's,1 Jun 2003,ODI # 2021,Chris Gayle ,51880
650,651,2.0,0,16,0,8.00,v Sri Lanka,Bridgetown,7 Jun 2003,ODI # 2022,Chris Gayle ,51880
651,652,5.0,0,40,0,8.00,v Sri Lanka,Bridgetown,8 Jun 2003,ODI # 2023,Chris Gayle ,51880
652,653,6.0,0,29,1,4.83,v Sri Lanka,Kingstown,11 Jun 2003,ODI # 2024,Chris Gayle ,51880
653,654,10.0,1,21,2,2.10,v Zimbabwe,Bulawayo,22 Nov 2003,ODI # 2065,Chris Gayle ,51880
654,655,3.0,1,16,0,5.33,v Zimbabwe,Bulawayo,23 Nov 2003,ODI # 2066,Chris Gayle ,51880
655,656,2.0,0,10,0,5.00,v Zimbabwe,Harare,26 Nov 2003,ODI # 2067,Chris Gayle ,51880
656,657,7.0,2,17,1,2.42,v Zimbabwe,Harare,29 Nov 2003,ODI # 2069,Chris Gayle ,51880
657,658,10.0,1,24,4,2.40,v Zimbabwe,Harare,30 Nov 2003,ODI # 2070,Chris Gayle ,51880
658,659,9.0,0,46,0,5.11,v South Africa,Cape Town,25 Jan 2004,ODI # 2088,Chris Gayle ,51880
659,660,6.0,1,24,1,4.00,v South Africa,Port Elizabeth,28 Jan 2004,ODI # 2090,Chris Gayle ,51880
661,662,10.0,0,53,1,5.30,v South Africa,Centurion,1 Feb 2004,ODI # 2094,Chris Gayle ,51880
662,663,9.4,0,61,1,6.31,v South Africa,Johannesburg,4 Feb 2004,ODI # 2096,Chris Gayle ,51880
663,664,5.3,0,20,3,3.63,v England,Georgetown,18 Apr 2004,ODI # 2118,Chris Gayle ,51880
665,666,9.0,0,33,1,3.66,v England,Gros Islet,1 May 2004,ODI # 2125,Chris Gayle ,51880
666,667,10.0,0,39,2,3.90,v England,Gros Islet,2 May 2004,ODI # 2126,Chris Gayle ,51880
667,668,8.0,0,28,1,3.50,v England,Bridgetown,5 May 2004,ODI # 2127,Chris Gayle ,51880
668,669,7.0,0,30,0,4.28,v Bangladesh,Kingstown,15 May 2004,ODI # 2128,Chris Gayle ,51880
669,670,5.0,0,26,0,5.20,v Bangladesh,Kingstown,16 May 2004,ODI # 2129,Chris Gayle ,51880
670,671,1.0,0,7,0,7.00,v New Zealand,Birmingham,26 Jun 2004,ODI # 2134,Chris Gayle ,51880
673,674,3.0,0,11,0,3.66,v New Zealand,Cardiff,3 Jul 2004,ODI # 2138,Chris Gayle ,51880
674,675,10.0,0,57,3,5.70,v England,Lord's,6 Jul 2004,ODI # 2140,Chris Gayle ,51880
676,677,10.0,0,48,1,4.80,v New Zealand,Lord's,10 Jul 2004,ODI # 2142,Chris Gayle ,51880
677,678,4.3,0,12,2,2.66,v Bangladesh,Southampton,15 Sep 2004,ODI # 2175,Chris Gayle ,51880
678,679,10.0,0,50,3,5.00,v South Africa,The Oval,18 Sep 2004,ODI # 2178,Chris Gayle ,51880
679,680,1.2,0,11,1,8.25,v Pakistan,Southampton,22 Sep 2004,ODI # 2181,Chris Gayle ,51880
680,681,9.4,0,52,1,5.37,v England,The Oval,25 Sep 2004,ODI # 2182,Chris Gayle ,51880
681,682,1.5,0,16,0,8.72,v Asia XI,Melbourne,10 Jan 2005,ODI # 2203,Chris Gayle ,51880
682,683,3.0,0,21,0,7.00,v Australia,Melbourne,14 Jan 2005,ODI # 2204,Chris Gayle ,51880
686,687,4.0,0,35,0,8.75,v Pakistan,Adelaide,28 Jan 2005,ODI # 2213,Chris Gayle ,51880
687,688,5.0,0,51,0,10.20,v Pakistan,Perth,1 Feb 2005,ODI # 2218,Chris Gayle ,51880
688,689,7.0,0,33,0,4.71,v South Africa,Kingston,7 May 2005,ODI # 2241,Chris Gayle ,51880
690,691,2.0,0,19,0,9.50,v South Africa,Bridgetown,11 May 2005,ODI # 2243,Chris Gayle ,51880
691,692,5.0,0,31,1,6.20,v South Africa,Port of Spain,14 May 2005,ODI # 2244,Chris Gayle ,51880
692,693,3.0,0,24,0,8.00,v South Africa,Port of Spain,15 May 2005,ODI # 2245,Chris Gayle ,51880
693,694,10.0,0,48,3,4.80,v Pakistan,Kingstown,18 May 2005,ODI # 2246,Chris Gayle ,51880
694,695,10.0,0,50,1,5.00,v Pakistan,Gros Islet,21 May 2005,ODI # 2247,Chris Gayle ,51880
695,696,10.0,0,54,0,5.40,v Pakistan,Gros Islet,22 May 2005,ODI # 2248,Chris Gayle ,51880
697,698,6.0,0,42,0,7.00,v Australia,Melbourne (Docklands),9 Oct 2005,ODI # 2284,Chris Gayle ,51880
698,699,10.0,1,42,2,4.20,v New Zealand,Wellington,18 Feb 2006,ODI # 2332,Chris Gayle ,51880
699,700,8.0,0,38,0,4.75,v New Zealand,Queenstown,22 Feb 2006,ODI # 2335,Chris Gayle ,51880
700,701,9.0,0,70,1,7.77,v New Zealand,Christchurch,25 Feb 2006,ODI # 2337,Chris Gayle ,51880
701,702,10.0,0,50,3,5.00,v New Zealand,Napier,1 Mar 2006,ODI # 2342,Chris Gayle ,51880
702,703,10.0,0,36,0,3.60,v New Zealand,Auckland,4 Mar 2006,ODI # 2346,Chris Gayle ,51880
703,704,7.0,0,30,2,4.28,v Zimbabwe,St John's,29 Apr 2006,ODI # 2368,Chris Gayle ,51880
704,705,9.2,2,21,2,2.25,v Zimbabwe,St John's,30 Apr 2006,ODI # 2369,Chris Gayle ,51880
705,706,8.0,1,24,1,3.00,v Zimbabwe,Gros Islet,10 May 2006,ODI # 2371,Chris Gayle ,51880
706,707,2.1,0,14,0,6.46,v Zimbabwe,Port of Spain,13 May 2006,ODI # 2372,Chris Gayle ,51880
707,708,10.0,2,17,1,1.70,v Zimbabwe,Port of Spain,14 May 2006,ODI # 2373,Chris Gayle ,51880
708,709,3.0,0,16,0,5.33,v India,Kingston,18 May 2006,ODI # 2377,Chris Gayle ,51880
709,710,10.0,0,33,1,3.30,v India,Kingston,20 May 2006,ODI # 2379,Chris Gayle ,51880
710,711,10.0,0,35,0,3.50,v India,Basseterre,23 May 2006,ODI # 2380,Chris Gayle ,51880
711,712,6.0,0,28,0,4.66,v India,Port of Spain,26 May 2006,ODI # 2381,Chris Gayle ,51880
712,713,10.0,0,44,1,4.40,v India,Port of Spain,28 May 2006,ODI # 2382,Chris Gayle ,51880
713,714,8.0,1,37,0,4.62,v Australia,Kuala Lumpur,12 Sep 2006,ODI # 2413,Chris Gayle ,51880
714,715,10.0,0,46,1,4.60,v India,Kuala Lumpur,14 Sep 2006,ODI # 2414,Chris Gayle ,51880
715,716,7.0,0,46,0,6.57,v Australia,Kuala Lumpur,18 Sep 2006,ODI # 2417,Chris Gayle ,51880
716,717,5.3,0,13,2,2.36,v India,Kuala Lumpur,20 Sep 2006,ODI # 2419,Chris Gayle ,51880
717,718,9.0,0,46,1,5.11,v Australia,Kuala Lumpur,24 Sep 2006,ODI # 2422,Chris Gayle ,51880
718,719,3.1,1,3,3,0.94,v Zimbabwe,Ahmedabad,8 Oct 2006,ODI # 2424,Chris Gayle ,51880
719,720,8.0,0,25,1,3.12,v Bangladesh,Jaipur,11 Oct 2006,ODI # 2426,Chris Gayle ,51880
721,722,10.0,0,39,1,3.90,v Australia,Mumbai (BS),18 Oct 2006,ODI # 2432,Chris Gayle ,51880
722,723,4.0,0,34,0,8.50,v India,Ahmedabad,26 Oct 2006,ODI # 2437,Chris Gayle ,51880
723,724,10.0,1,31,3,3.10,v England,Ahmedabad,28 Oct 2006,ODI # 2439,Chris Gayle ,51880
724,725,10.0,0,48,0,4.80,v South Africa,Jaipur,2 Nov 2006,ODI # 2442,Chris Gayle ,51880
725,726,1.0,0,5,0,5.00,v Australia,Mumbai (BS),5 Nov 2006,ODI # 2443,Chris Gayle ,51880
726,727,8.0,0,26,0,3.25,v Pakistan,Faisalabad,7 Dec 2006,ODI # 2460,Chris Gayle ,51880
727,728,6.0,0,32,2,5.33,v Pakistan,Lahore,10 Dec 2006,ODI # 2463,Chris Gayle ,51880
